,id,creator,name,unit,resource_id,archive_policy,created_by_user_id,created_by_project_id
306,18670023-af81-429d-a7f5-204a009789c0,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,network.outgoing.bytes,B,66879943-1bc3-5451-a524-20d95781241f,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
307,186edc3c-a751-47c2-8b20-e6913963939e,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.device.read.bytes,B,09fdde4f-879d-50e9-90f9-8698311e4fc2,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
308,18920a1f-bf9d-4d27-9cf8-f39424d200cb,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.root.size,GB,9ec7543f-037d-4212-b106-7f07c823213c,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
309,18ddd138-3e61-4d66-9b11-bc81122e310b,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.root.size,GB,1e83f548-4c66-4a65-809d-10368dcd8bb2,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
310,18f3e9d9-2b1e-4d5d-b867-bf199f765355,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,network.incoming.bytes,B,4c804353-49a5-5600-b91e-53d489f3cfb0,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
311,19389250-f4e8-4077-9381-83dea34450a1,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,memory.usage,MB,98a3cffc-3231-46cf-a15c-acb20dbf6708,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
312,193d9550-fd2f-4cca-aec2-1612d683af39,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,network.incoming.packets,packet,b1af6233-572d-5d0f-a780-c21bc566434f,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
313,193f6ebc-c3fb-4a9c-a129-19bd6fc9d7f3,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,cpu,ns,b0884ab3-07d7-453c-a619-f88dbf5df6f9,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
314,19583a64-b5fa-432a-bae5-1057e25d4d64,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,network.incoming.bytes,B,17910f17-afd4-5acc-a672-49ccc765d7a4,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
315,196a0717-72c6-4686-acc3-a9f85ca2acdd,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.device.read.bytes,B,f88a04e3-0ae1-508d-92bd-c9b57b77a29e,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
316,196bc56a-19f2-4d63-b71e-ae373456b0c2,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,network.incoming.bytes,B,07d30a21-e278-515f-96da-d73a729c8d27,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
317,197847d7-61f7-45b9-8713-27ac6ae7dce3,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.device.write.requests,request,b5d70243-6dd6-51d3-bd7e-3ba3643c802c,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
318,1978c992-ed9c-4b42-8cc6-7d6b90b65195,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,network.incoming.bytes,B,7de9fc05-2fff-500c-8659-a340f148807e,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
319,19c275c5-c284-4542-b6cd-002c831fdee2,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.root.size,GB,3aa59778-dbcc-44ee-8512-4d1bc5e074b7,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
320,19ca187f-3b05-434e-aa81-9f9be2d1cf37,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,memory,MB,f22713b6-7ca9-4f7f-901d-aea40fd79be3,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
321,1a0ff6d3-fb0f-4144-b9f6-47094d39afbf,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.device.read.requests,request,e0b37d83-6edb-5c16-9c58-a16eb762505c,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
322,1a16e3ca-22d4-40cc-aa03-bb40d18663cc,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,network.incoming.bytes,B,6ef3a618-8251-5311-9afd-3e61bc59559b,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
323,1a377e23-ea23-44d8-8bb9-d3fd8f56b236,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,network.incoming.bytes,B,2dd06490-da8c-5d7e-93a5-79e24a0ad2fe,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
324,1a554fbd-66e6-476f-bdea-2c21a85d2a9e,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,network.outgoing.packets,packet,527d4d9d-8a70-5771-a0ea-2c38dbfad247,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
325,1a5aaab7-aea8-4a9c-a463-0006f4c243c3,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,compute.instance.booting.time,sec,8a029c0c-cda7-4a82-8219-3137d92fd597,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
326,1a77ac46-ee0b-4ed6-ba0b-8a51c36b5139,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.device.write.bytes,B,e5240260-7c97-5f9f-a682-d129e587b141,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
327,1aa782e4-7a09-4321-9bcf-93fdb9f59190,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.device.read.bytes,B,66235caa-5d76-5cdf-ae72-5aa0a1cd612c,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
328,1aae5180-4550-432b-8a7f-18a1a521ebe4,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,memory,MB,a1e32c5d-eba7-4129-b149-0c34fe6e4482,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
329,1ac2dcc5-0951-448a-bffa-fb30f6d41c47,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,network.incoming.packets,packet,a9711993-0a70-568b-84e6-03e9302b12a5,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
330,1ac37bb6-8597-4350-a49b-da57f6669800,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.device.read.bytes,B,47a6dd22-e258-549f-8b2f-f76365e5a45d,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
331,1acfd75f-78e5-4c82-a133-79e85add5acb,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,network.outgoing.packets,packet,7b766837-4b3c-5d71-82f1-c598c420f7ac,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
332,1ae8c85a-e673-44bf-89f4-78ce96d68abc,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,network.outgoing.bytes,B,922f13b3-8643-517e-b15e-aced72c91d2d,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
333,1af54982-e527-4844-9be5-ab5addec6256,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.ephemeral.size,GB,524d449f-a438-4b31-9702-54ec5196f65d,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
334,1b1b574f-da9a-4dd8-9a0f-c1ab1b0ac1bf,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,network.outgoing.bytes,B,21b0674e-a6ec-5c70-94f6-6e36d2a9d267,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
335,1b247b2b-30b0-493e-b7ea-6a4291632456,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,network.outgoing.bytes,B,bd2b1013-2d75-582f-bf59-7b751edea1ec,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
336,1bc4db53-2f77-4c95-9b39-28b0071f6680,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,memory.usage,MB,520fe0e6-06fe-4394-9571-385896c74d06,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
337,1bc70df7-4e4a-4303-ad36-07cff7a54f00,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,network.outgoing.packets,packet,e16baf0f-bfe7-5894-bb2d-eefc5973ddee,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
338,1bcc2f99-805d-480e-aebd-520faa70a1f0,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.device.read.bytes,B,bf4bdd1e-2067-59ba-826e-89779a4ba881,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
339,1bd89518-2fab-4af9-a9a7-6c3fb0e33faf,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,cpu,ns,2c6b9807-449c-4dce-b9cc-8f3e14a0c499,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
340,1bfe293b-10fd-4370-920e-78989554486c,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,memory,MB,2b6712e4-a059-4a6f-8bad-f8f10ad0509d,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
341,1bfed654-afca-4b5d-9483-e775a42a61c4,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.device.write.bytes,B,2782f2b9-029d-50e2-9dc6-3c9837bf4b82,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
342,1c1675c3-2c7d-46b6-98ef-c23b312c5644,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.device.write.requests,request,8240c62c-d899-5b6e-9a1a-73fc350f7a11,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
343,1c2aee02-6b72-4575-a9cb-fa1a3f58a4d1,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,network.incoming.packets,packet,da5bc566-5896-52b6-99ed-24028fa61a6a,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
344,1c30d591-951c-43d9-9141-6cf33ffe6f09,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,memory,MB,fd1b7971-a582-4ef4-8e2a-374ae34abe51,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
345,1c44f625-eade-4595-a3a8-e7c8e3db45c2,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.device.write.requests,request,fd997b18-b0b8-5fa9-a9a6-4a84e18865db,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
346,1c5fb503-c82f-4a6c-a25c-3425ceeb8d7c,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,memory,MB,be951a6b-c46c-4766-935a-158bb4a6ccd1,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
347,1c6b574e-3d7e-4c00-8064-8ea03225f5f1,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.device.write.bytes,B,4d580ecb-22da-5942-acab-a8b93bb37a1a,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
